1115,-111150
1105.468,-111139.747
1113.524,-111132.257
1113.524,-111141.257
1101.46,-111150.171
1080.246,-111144.343
1052.515,-111155.788
1026.514,-111190.036
1028.438,-111187.502
1024.3,-111178.399
1038.244,-111192.736
1038.244,-111230.736
1049.689,-111236.901
1072.454,-111233.616
1096.975,-111238.485
1110.024,-111229.227
1098.754,-111225.106
1096.694,-111230.741
1108.514,-111236.151
1143.855,-111206.706
