1064.809257,664.4129586,0
1064.38821,665.2684596,0
1064.312018,667.8589968,0
1064.291475,669.071059,0
1064.075308,669.3525785,0
1064.072145,669.5391924,0
1062.985158,670.9548032,0
1062.009202,673.0481896,0
1061.863795,673.3585444,0
1061.282167,674.1906131,0
1061.061168,674.0721062,0
1059.042224,677.837164,0
1058.971023,678.2406349,0
1058.563245,680.5513764,0
1058.460789,680.7593016,0
1057.608713,682.4885155,0
1057.437835,682.8532337,0
1055.486617,685.8851268,0
1053.743325,688.3332677,0
1051.241187,689.6710445,0
1049.240727,690.0546944,0
1046.195168,690.6308812,0
1044.884267,692.2330945,0
1045.059588,694.1501342,0
1045.375073,694.9253259,0
1045.350609,695.0460138,0
1045.227784,695.3348805,0
1044.7791,696.3901198,0
1043.826089,698.4242081,0
1043.164081,699.1984213,0
1043.675863,701.8852767,0
1045.740582,702.1868649,0
1045.741686,702.1906682,0
1045.700033,702.3947689,0
1045.538626,702.5790793,0
1045.480703,702.8629023,0
1045.385784,702.9712901,0
1040.414275,705.1646033,0
1043.493846,706.4244281,0
1043.52042,707.3279245,0
1043.38098,708.1645624,0
1043.154278,710.9699966,0
1043.101304,711.0726338,0
1042.843245,711.5726248,0
1041.741474,713.6040145,0
1041.641713,713.9480176,0
1040.815439,716.7972369,0
1040.664376,717.1060782,0
1039.457137,719.574211,0
1039.35873,719.7951241,0
1039.236485,720.0450471,0
1037.665979,723.5993967,0
1037.950357,725.6611404,0
1038.264695,726.0257719,0
1038.043955,726.4969146,0
1037.265085,728.1310903,0
1036.866086,730.4364176,0
1037.297256,732.3269315,0
1037.167173,733.9854874,0
1038.133376,737.4251702,0
1038.769109,738.4076671,0
1038.652796,738.690141,0
1038.249372,740.7072627,0
1038.116021,741.0035991,0
1037.373043,742.6546611,0
1037.111148,744.5533978,0
1037.008015,744.8333301,0
1036.487741,746.2455041,0
1037.216003,748.1875372,0
1037.23853,748.2197182,0
1035.423498,749.1608456,0
1035.423498,751.7108395,0
1036.795739,753.8549656,0
1039.246615,753.9886497,0
1039.837946,754.2103991,0
1043.091575,754.9680934,0
1044.523174,754.0444806,0
1045.726646,753.7135258,0
1047.944433,752.459994,0
1048.919079,750.4002344,0
1050.077526,750.0140855,0
1051.046921,748.906206,0
1052.936882,746.7462504,0
1052.180091,746.4346309,0
1052.414084,745.8663629,0
1052.269053,745.044517,0
1052.296749,744.8021725,0
1052.490216,744.5603389,0
1052.516079,744.3340392,0
1053.339529,743.3047258,0
1053.545422,743.0019429,0
1056.751437,741.8964205,0
1058.671987,740.798963,0
1059.356193,740.1445059,0
1059.729231,739.9579866,0
1062.752757,739.5678543,0
1064.599631,738.4282933,0
1067.535237,736.6244873,0
1068.544828,735.2903848,0
1070.293432,732.9797293,0
1069.603893,732.7350539,0
1069.930822,731.8137088,0
1071.085651,729.5627883,0
1071.191406,729.3370668,0
1071.877033,728.585326,0
1073.625272,727.589801,0
1074.219254,725.5504598,0
1074.353701,725.3737586,0
1074.438584,725.0823264,0
1076.370826,722.5428081,0
1076.656348,721.6862439,0
1076.73205,721.6489937,0
1076.875677,721.2181106,0
1077.461434,720.9298812,0
1078.904776,720.0199484,0
1079.349159,719.1881551,0
1080.014939,716.469554,0
1080.166701,716.2773222,0
1080.234269,716.0014206,0
1080.359441,715.8428689,0
1081.631318,714.9949508,0
1083.70935,714.0042616,0
1084.812059,712.2921599,0
1085.083202,710.1617518,0
1083.789039,708.2772693,0
1084.328418,707.0268919,0
1084.375096,706.9589968,0
1084.547747,706.5587586,0
1085.557225,705.0904281,0
1087.307509,703.7507045,0
1088.100947,701.2487193,0
1088.215075,701.1123219,0
1088.320277,700.7805859,0
1089.509708,699.3590701,0
1090.185436,696.599848,0
1090.329064,696.4408318,0
1090.404766,696.1317146,0
1090.672269,695.8355502,0
1091.265807,696.2910558,0
1091.90723,697.5338139,0
1094.088231,698.4062143,0
1097.294404,696.7156869,0
1097.71512,695.2431799,0
1097.774392,694.5714383,0
1097.975037,694.3150578,0
1097.993721,694.1033049,0
1099.00961,692.8052251,0
1098.846196,690.6808401,0
1098.864692,690.2369239,0
1101.52055,685.5061775,0
1100.871978,685.1420672,0
1100.879097,685.0281616,0
1099.758605,681.3189448,0
1099.271523,680.6695026,0
1099.242117,680.4930678,0
1099.618737,679.316131,0
1099.927761,678.0800353,0
1100.131935,677.6725238,0
1100.146622,677.613778,0
1103.196621,671.555209,0
1104.036113,671.1257017,0
1104.949564,669.9947624,0
1105.297623,668.6771102,0
1105.340301,668.6924304,0
1106.070181,666.6591915,0
1106.582148,665.716362,0
1107.262217,664.8793533,0
1107.92149,664.3399485,0
1108.40639,664.3053128,0
1109.672219,664.9382274,0
1112.644619,664.7332344,0
1113.491048,662.1234103,0
1113.449669,660.1786033,0
1113.817275,658.6311035,0
1113.944656,658.5500426,0
1114.021342,658.2272178,0
1114.318854,658.1567544,0
1115.864944,658.0807172,0
1118.980168,657.2272311,0
1119.239375,655.5609007,0
1119.332843,655.3708509,0
1120.053113,653.9063003,0
1120.053113,651.4028851,0
1120.491228,649.1301631,0
1120.046846,647.1026683,0
1119.996295,645.3586715,0
1119.297749,642.6267774,0
1118.356807,640.8712878,0
1118.265942,639.144867,0
1117.739715,636.0066408,0
1117.756591,635.7239725,0
1117.967303,635.4001966,0
1117.975921,635.2558392,0
1118.83556,633.9349305,0
1120.349477,631.6086677,0
1119.826856,631.4267027,0
1120.401351,629.7767003,0
1120.419487,629.7246114,0
1120.917268,628.9654965,0
1121.318536,627.7498894,0
1121.426082,627.6203955,0
1121.537866,627.281756,0
1122.208889,626.4737896,0
1122.910601,623.1571502,0
1123.098817,622.8360759,0
1124.600077,620.2751018,0
1124.067157,619.9627,0
1124.4157,617.9189704,0
